"""""""Výkaz""""""ZC_VYKAZ:ZC_VYKAZ";"""""""Tabulka výkazu""""""ZC_VTAB:ZC_VTAB";"""""""Fiskální období""""""0FISCPER:0FISCPER";"""""""Účetní jednotka""""""ZC_UCJED:ZC_UCJED";"""""""IČO""""""ZC_ICO:ZC_ICO";"""""""IČO poskytovatele""""""/BIC/ZC_PARTP:ZC_PARTP";"""""""Název poskytovatele""""""/BIC/ZC_NAZPOS:ZC_NAZPOS";"""""""Určení""""""/BIC/ZC_URCN:ZC_URCN";"""""""Účel""""""/BIC/ZC_UCFP:ZC_UCFP";"""""""Kód měny""""""CURRENCY:0CURRENCY";"""""""Úroková sazba v %""""""/BIC/ZC_URSA:ZC_URSA";"""""""Okamžik uzavření smlouvy""""""/BIC/ZC_DATUS:ZC_DATUS";"""""""Termín splatnosti""""""/BIC/ZC_TERSPL:ZC_TERSPL";"""""""Způsob ručení""""""/BIC/ZC_ZPRUC:ZC_ZPRUC";"""""""Sjednaná výše U/Z/NFV""""""KYF_0002:ZU_VYUV";"""""""Čerpaná výše U/Z/NVF""""""KYF_0004:ZU_CEUV";"""""""Splacená výše jistiny U/Z/NFV""""""KYF_0006:ZU_SPJUV";"""""""Výše zaplacených úroků a poplatků""""""KYF_0008:ZU_ZAPUP"
080;000100;2024012;1000017230;00304263;45244782;Česká spořitelna, a.s.;Ú;Akumulační podzem. nádrže;CZK;revolving;20221209;20351220;02;25000000.00 ;8600000.00 ;8600000.00 ;7080.67 
080;000100;2024012;1000017230;00304263;45244782;Česká spořitelna, a.s.;Ú;Nákup svozové techniky;CZK;revolving;20240326;20250630;02;6600000.00 ;6598130.00 ;6598130.00 ;62229.42 
080;000100;2024012;1000017230;00304263;45244782;Česká spořitelna, a.s.;Ú;Polyfunkční komubnova MK po kůrovcové kalamitě, Oprava komuniací po povodni v obci Ratiboř;CZK;revolving;20210819;20371220;02;20000000.00 ;19901805.07 ;3992000.00 ;1036582.05 
080;000100;2024012;1000017230;00304263;45244782;Česká spořitelna, a.s.;Ú;Pořízení les. techniky, oprava mostu u školy, zateplení MŠ;CZK;1,46;20170828;20271220;02;8000000.00 ;8000000.00 ;5628000.00 ;41283.40 
080;000100;2024012;1000017233;00303739;45317054;Komerční banka, a.s.;Ú;Dofinancování kanalizace a ČOV v obci Bystřička;CZK;2,35;20101014;20250920;01;11000000.00 ;11000000.00 ;10550230.00 ;0.00 
080;000100;2024012;1000017233;00303739;45317054;Komerční banka, a.s.;Ú;Dofinancování projektu - Dopravní terminál Bystřička;CZK;1,68;20190930;20260831;01;2383000.00 ;2383000.00 ;1658096.94 ;0.00 
080;000100;2024012;1000017233;00303739;00001350;Československá obchodní banka, a. s.;Ú;Krytí přechodného nedostatku peněžních prostředků (kontokorentní úvěr);CZK;0,35;20201016;20991231;01;5000000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000017234;00303771;45317054;Komerční banka, a.s.;Ú;Bytový dům v centru obce, rekreační zóna přehrada-stezka kolem přehrady;CZK;3M PRIBOR + odchylka 0,30%;20210212;20361115;01;15000000.00 ;15000000.00 ;3000000.00 ;2716652.84 
080;000100;2024012;1000017234;00303771;45317054;Komerční banka, a.s.;Ú;Koupě nemovitosti p.č. 2671/1, 6076, stavba č. 59;CZK;3M PRIBOR + odchylka 0,27%;20240307;20441231;01;8500000.00 ;8300000.00 ;0.00 ;333600.06 
080;000100;2024012;1000017234;00303771;00020729;Státní fond životního prostředí České republiky;Ú;Zásobování vodou obce Horní Bečva-modernizace vodohosp. objektu Mečůvka;CZK;0,45%;20180511;20391231;01;9067784.31 ;9067784.31 ;2266946.02 ;103797.79 
080;000100;2024012;1000017239;00303917;45317054;Komerční banka, a.s.;Ú;dlouhodobý úvěr na koupi pozemků a financování FVE;CZK;5,74;20220629;20380228;10;4900000.00 ;4900000.00 ;501120.00 ;395454.70 
080;000100;2024012;1000017239;00303917;45317054;Komerční banka, a.s.;Ú;spolufinancování projektu Centrum vzdělávání;CZK;1,22;20201113;20271029;10;5000000.00 ;5000000.00 ;891800.00 ;111612.07 
080;000100;2024012;1000017239;00303917;45317054;Komerční banka, a.s.;Ú;spolufinancování projektu MFČR - Dům Kateřinka;CZK;1,95;20190927;20291130;01;21163000.00 ;21163000.00 ;9034038.16 ;1497121.68 
080;000100;2024012;1000017243;00304069;45244782;Česká spořitelna, a.s.;Ú;Stavební úpravy ZŠ II.etapa;CZK;0;20240926;20250930;01;8100000.00 ;8017657.95 ;0.00 ;0.00 
080;000100;2024012;1000017243;00304069;45244782;Česká spořitelna, a.s.;Ú;Stavební úpravy a přístavba objektu učeben v ZŠ Loučka;CZK;0;20220804;20321231;01;14500000.00 ;14424625.09 ;10652627.91 ;0.00 
080;000100;2024012;1000017245;00304085;45317054;Komerční banka, a.s.;Ú;Rekonstrukce KD;CZK;4,5;20240301;20270228;01;1833000.00 ;1833000.00 ;0.00 ;42950.35 
080;000100;2024012;1000017245;00304085;45317054;Komerční banka, a.s.;Ú;Rekonstrukce KD;CZK;4,5;20240528;20270228;01;1244000.00 ;1244000.00 ;0.00 ;20837.00 
080;000100;2024012;1000017245;00304085;45317054;Komerční banka, a.s.;Ú;Rekonstrukce KD;CZK;4,61;20240301;20250331;01;6090000.00 ;3745221.84 ;2767119.76 ;3330.04 
080;000100;2024012;1000017246;00304107;45244782;Česká spořitelna, a.s.;Ú;Kanalizace Mikulůvka-prodloužení;CZK;1,09;20171030;20361230;01;7000000.00 ;7000000.00 ;2333376.00 ;1507281.60 
080;000100;2024012;1000017246;00304107;45244782;Česká spořitelna, a.s.;Ú;Kanalizace a ČOV Mikulůvka;CZK;0,97;20150130;20280531;01;4854101.00 ;4854101.00 ;3610800.00 ;733205.00 
080;000100;2024012;1000017246;00304107;45244782;Česká spořitelna, a.s.;Ú;Kanalizace a ČOV Mikulůvka;CZK;1,93;20130520;20280531;01;11000000.00 ;11000000.00 ;8479000.00 ;1831465.40 
080;000100;2024012;1000017246;00304107;45244782;Česká spořitelna, a.s.;Ú;Kontokorentní úvěr;CZK;2;20240626;20250630;01;1000000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000017246;00304107;45244782;Česká spořitelna, a.s.;Ú;Obchod Jednota-budova č.p.235;CZK;0,49;20220630;20371231;01;5076500.00 ;5000000.00 ;676872.00 ;831999.27 
080;000100;2024012;1000017246;00304107;45244782;Česká spořitelna, a.s.;Ú;Prodloužení vodovodního řádu;CZK;3,75;20240927;20400630;01;13000000.00 ;13000000.00 ;0.00 ;73100.68 
080;000100;2024012;1000017247;00304140;49241494;Podpůrný a garanční rolnický a lesnický fond, a.s.;Ú;Kolový traktor;CZK;2,70;20210602;20260620;04;1558900.00 ;1558900.00 ;1312749.00 ;133678.01 
080;000100;2024012;1000017247;00304140;49241494;Podpůrný a garanční rolnický a lesnický fond, a.s.;Ú;Traktorový nosič kontejnerů;CZK;2,20;20230719;20241220;04;736000.00 ;736000.00 ;736000.00 ;19921.32 
080;000100;2024012;1000017248;00304221;45244782;Česká spořitelna, a.s.;Ú;splácení dluhů vzniklých na základě smlouvy o úvěru ČSOB;CZK;0,79;20160627;20301231;01;31250000.00 ;31099076.28 ;18360000.00 ;1495484.00 
080;000100;2024012;1000017248;00304221;00020729;Státní fond životního prostředí České republiky;Z;zásobování vodou-Prostřední Bečva;CZK;0,45;20171127;20281231;01;3571114.50 ;3571114.50 ;2142668.65 ;64681.82 
080;000100;2024012;1000017249;00304280;00020729;Státní fond životního prostředí České republiky;Z;Růžďka kanalizace a ČOV;CZK;1;20141002;20251220;03;5776553.10 ;5776553.10 ;5198904.00 ;298236.80 
080;000100;2024012;1000017249;00304280;25672720;MONETA Money Bank, a.s.;Ú;Rekonstrukce budovy hasičské zbrojnice v KÚ Růžďka na pozemku - stavební parcele číslo 925;CZK;1,59;20210701;20270420;03;1400000.00 ;1257468.45 ;723333.26 ;208392.31 
080;000100;2024012;1000017249;00304280;25672720;MONETA Money Bank, a.s.;Ú;revolvingový úvěr;CZK;2,19;20220412;20260219;03;0.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000017249;00304280;25722328;RCI Financial Services, s.r.o.;Ú;421328 Dacia Premium 30000 (diesel);CZK;2,6279;20201203;20241202;04;209950.25 ;209950.25 ;209950.25 ;40688.16 
080;000100;2024012;1000017249;00304280;27089444;Leasing České spořitelny, a.s.;Ú;Pořízení univerzálního kolového traktoru Zetor 100 GP;CZK;6,89;20220614;20250810;04;1189347.99 ;1189347.99 ;963235.57 ;123118.30 
080;000100;2024012;1000017250;00304310;00001350;Československá obchodní banka, a. s.;Ú;Kontokorent;CZK;0,50;20241217;20251231;01;1250000.00 ;75680.81 ;0.00 ;543.96 
080;000100;2024012;1000017250;00304310;00001350;Československá obchodní banka, a. s.;Ú;Na výstavbu místní komunikace a zasíťování pozemků pro výstavbu rodinných domů;CZK;1,64;20191219;20300620;01;7000000.00 ;7000000.00 ;2333340.00 ;381480.92 
080;000100;2024012;1000017252;00304433;45317054;Komerční banka, a.s.;Ú;Kulturní zázemí ve sport.areálu Na Sahaře;CZK;2,28%;20210826;20260930;01;6000000.00 ;6000000.00 ;3900000.00 ;308332.00 
080;000100;2024012;1000017252;00304433;45317054;Komerční banka, a.s.;Ú;Nástavba ZŠ;CZK;1M PRIBOR + 0,17%;20240621;20351231;01;55000000.00 ;14841459.78 ;0.00 ;61438.84 
080;000100;2024012;1000017253;00304441;45317054;Komerční banka, a.s.;Ú;Refinancování existující pohledávky,revitalizace obec.budovy,rekonstrukce koupaliště;CZK;4,95;20230914;20330831;01;8000000.00 ;8000000.00 ;296300.00 ;375984.71 
080;000100;2024012;1000017253;00304441;45317054;Komerční banka, a.s.;Ú;"spolufinancování projektu ""Rekonstrukce koupaliště-vícepráce""";CZK;4,76;20240613;20300131;01;2000000.00 ;2000000.00 ;93750.00 ;41144.23 
080;000100;2024012;1000017255;00304484;45244782;Česká spořitelna, a.s.;Ú;KTK;CZK;PRIBOR+2,5;20240331;20250331;01;500000.00 ;0.00 ;0.00 ;6141.67 
080;000100;2024012;1000017255;00304484;45244782;Česká spořitelna, a.s.;Ú;Kanalizace;CZK;2,30;20140409;20251220;01;12000000.00 ;11999999.75 ;11135800.00 ;1291747.30 
080;000100;2024012;1000017255;00304484;65413261;Toyota Financial Services Czech s.r.o.;Ú;Nákup vozidla;CZK;2,99;20201016;20250930;01;398211.00 ;398211.00 ;334623.30 ;29844.10 
080;000100;2024012;1000017256;00304492;45244782;Česká spořitelna, a.s.;Ú;Investiční úvěr na výstavbu 1. etapy MA - koupaliště;CZK;7,3;20180221;20241231;01;30000000.00 ;29961015.94 ;29961015.94 ;2873881.21 
080;000100;2024012;1000017256;00304492;00001350;Československá obchodní banka, a. s.;Ú;E - revolving;CZK;PRIBOR 1 D + 0,55 %;20240613;20241231;01;2500000.00 ;2499759.53 ;2499759.53 ;39406.24 
080;000100;2024012;1000017256;00304492;00001350;Československá obchodní banka, a. s.;Ú;Investiční úvěrový rámec;CZK;PRIBOR 3M + 0,09 %;20230315;20341231;01;40000000.00 ;39699763.46 ;0.00 ;2954034.71 
080;000100;2024012;1000017256;00304492;00001350;Československá obchodní banka, a. s.;Ú;KTK - krytí výpadku příjmů;CZK;PRIBOR 1D + 0,12 %;20220215;20261231;01;40000000.00 ;27626042.49 ;0.00 ;2169329.69 
080;000100;2024012;1000017258;00635812;00020729;Státní fond životního prostředí České republiky;Z;Splašková kanalizace a ČOV;CZK;0;20230601;20351231;03;33644000.00 ;30311157.62 ;0.00 ;0.00 
080;000100;2024012;1000017260;00635839;45317054;Komerční banka, a.s.;Ú;"Spolufinancování projektu ""Stezka rpo chodce a cyklisty v obci Střítež nad Bečvou""";CZK;2,16;20200528;20250825;01;5000000.00 ;5000000.00 ;4301319.75 ;303196.25 
080;000100;2024012;1000017260;00635839;49241494;Podpůrný a garanční rolnický a lesnický fond, a.s.;Ú;Opravy povNákup nového traktoru včetně příslušenství;CZK;pohyblivá;20210415;20260320;03;899500.00 ;899500.00 ;662788.00 ;142129.71 
080;000100;2024012;1000017262;00851841;45317054;Komerční banka, a.s.;Ú;Revitalizace území obce Janová;CZK;5,14;20160803;20301231;01;6120000.00 ;6120000.00 ;5945000.00 ;643904.00 
080;000100;2024012;1000017262;00851841;00020729;Státní fond životního prostředí České republiky;Z;Kanalizace obce Janová;CZK;1;20150101;20301231;01;4889310.45 ;4889310.45 ;4431708.00 ;283758.38 
080;000100;2024012;1000017286;00304387;45244782;Česká spořitelna, a.s.;Ú;Profinancování provozních výdajů v případě nesouladu mezi příjmy a výdaji.;CZK;základní sazba;20160501;20401231;01;20000000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000017286;00304387;45317054;Komerční banka, a.s.;Ú;Investiční úvěr na rekonstrukci panelových sídlišť.;CZK;1,91;20190410;20321231;01;70000000.00 ;70000000.00 ;19092000.00 ;5669985.02 
080;000100;2024012;1000017286;00304387;45317054;Komerční banka, a.s.;Ú;Municipální úvěr na investice.;CZK;3M PRIBOR + 0,33 %;20171218;20401231;01;108320000.00 ;108320000.00 ;26761392.00 ;23138564.26 
080;000100;2024012;1000017286;00304387;45805369;ŠkoFIN s.r.o.;Ú;Pořízení osobního automobilu.;CZK;4,64;20220304;20270304;01;391668.00 ;391668.00 ;204163.32 ;37622.07 
080;000100;2024012;1000017287;70956545;00303712;Obec Branky;NFV;Překlenutí nesouladu mezi příjmy a výdaji v souvislosti s dotačním projektem Společně bez odpadků II;CZK;0;20240607;20241214;01;694609.83 ;694609.83 ;694609.83 ;0.00 
080;000100;2024012;1000017287;70956545;00303844;Obec Choryně;NFV;Překlenutí nesouladu mezi příjmy a výdaji v souvislosti s dotačním projektem Společně bez odpadků II;CZK;0;20240926;20241214;01;585936.17 ;585936.17 ;585936.17 ;0.00 
080;000100;2024012;1000017287;70956545;00303879;Obec Jarcová;NFV;Překlenutí nesouladu mezi příjmy a výdaji v souvislosti s dotačním projektem Společně bez odpadků II;CZK;0;20240527;20241214;01;662341.67 ;662341.67 ;662341.67 ;0.00 
080;000100;2024012;1000017287;70956545;00303925;Město Kelč;NFV;Překlenutí nesouladu mezi příjmy a výdaji v souvislosti s dotačním projektem Společně bez odpadků II;CZK;0;20240716;20241214;01;1131986.64 ;1131986.64 ;1131986.64 ;0.00 
080;000100;2024012;1000017287;70956545;00303933;Obec Kladeruby;NFV;Překlenutí nesouladu mezi příjmy a výdaji v souvislosti s dotačním projektem Společně bez odpadků II;CZK;0;20240522;20241214;01;329141.95 ;329141.95 ;329141.95 ;0.00 
080;000100;2024012;1000017287;70956545;00303992;Obec Lešná;NFV;Překlenutí nesouladu mezi příjmy a výdaji v souvislosti s dotačním projektem Společně bez odpadků II;CZK;0;20240523;20241214;01;1304947.60 ;1304947.60 ;1304947.60 ;0.00 
080;000100;2024012;1000017287;70956545;00304069;Obec Loučka;NFV;Překlenutí nesouladu mezi příjmy a výdaji v souvislosti s dotačním projektem Společně bez odpadků II;CZK;0;20240716;20241214;01;435379.48 ;435379.48 ;435379.48 ;0.00 
080;000100;2024012;1000017287;70956545;00304387;Město Valašské Meziříčí;NFV;Překlenutí nesouladu mezi příjmy a výdaji v souvislosti s dotačním projektem Společně bez odpadků II;CZK;0;20240522;20241214;01;3432000.00 ;3432000.00 ;3432000.00 ;0.00 
080;000100;2024012;1000017287;70956545;00635804;Obec Police;NFV;Překlenutí nesouladu mezi příjmy a výdaji v souvislosti s dotačním projektem Společně bez odpadků II;CZK;0;20240524;20241214;01;435379.48 ;435379.48 ;435379.48 ;0.00 
080;000100;2024012;1000017287;70956545;00635812;Obec Kunovice;NFV;Překlenutí nesouladu mezi příjmy a výdaji v souvislosti s dotačním projektem Společně bez odpadků II;CZK;0;20240523;20241214;01;421966.54 ;421966.54 ;421966.54 ;0.00 
080;000100;2024012;1000017287;70956545;01265750;Obec Krhová;NFV;Překlenutí nesouladu mezi příjmy a výdaji v souvislosti s dotačním projektem Společně bez odpadků II;CZK;0;20240514;20241214;01;523467.82 ;523467.82 ;523467.82 ;0.00 
080;000100;2024012;1000017287;70956545;01265750;Obec Krhová;NFV;Překlenutí nesouladu mezi příjmy a výdaji v souvislosti s dotačním projektem Společně bez odpadků II;CZK;0;20240726;20241214;01;796090.38 ;796090.38 ;796090.38 ;0.00 
080;000100;2024012;1000017324;00635774;45244782;Česká spořitelna, a.s.;Ú;Rekonstrukce koupaliště ve Valašské Senici;CZK;3,41;20140610;20290620;03;4500000.00 ;4500000.00 ;3150000.00 ;1107191.20 
080;000100;2024012;1000017324;00635774;45244782;Česká spořitelna, a.s.;Ú;Výstavba chodníků v obci Valašská Senice;CZK;1,21;20201019;20331231;01;8500000.00 ;6006655.64 ;720000.00 ;243174.27 
080;000100;2024012;1000017324;00635774;49241494;Podpůrný a garanční rolnický a lesnický fond, a.s.;Ú;Pořízení lesní techniky;CZK;11,43;20231101;20241231;04;978000.00 ;489000.00 ;489000.00 ;29706.44 
080;000100;2024012;1000017325;00304361;45244782;Česká spořitelna, a.s.;Ú;Stavební úpravy pavilonu ZŠ pro provoz MŠ;CZK;1,49;20170327;20321220;01;7000000.00 ;6996593.22 ;1620000.00 ;591736.00 
080;000100;2024012;1000017325;00304361;45244782;Česká spořitelna, a.s.;Ú;Zateplení ZŠ VP, Realizace projektu ČŘB II., Stavební úpravy ZŠ VP, Revitalizace návsi obce VP;CZK;1,64;20130909;20301130;01;15000000.00 ;15000000.00 ;9083406.00 ;2324412.30 
080;000100;2024012;1000017346;00304336;45244782;Česká spořitelna, a.s.;Ú;Přístavba a stavební úpravy ZŠ a MŠ Študlov;CZK;1,61;20180221;20261220;01;4000000.00 ;4000000.00 ;3024000.00 ;265949.29 
080;000100;2024012;1000017347;00304395;45317054;Komerční banka, a.s.;Ú;Kanalizace;CZK;1,09;20170623;20291231;01;5000000.00 ;5000000.00 ;2835856.22 ;286525.76 
080;000100;2024012;1000017348;00304409;45317054;Komerční banka, a.s.;Ú;Rekonstrukce komunikace a koupě pozemku;CZK;2,6;20190812;20290630;10;4051000.00 ;4051000.00 ;2075523.87 ;451280.47 
080;000100;2024012;1000017348;00304409;45317054;Komerční banka, a.s.;Ú;Rekonstrukce kulturního domu;CZK;4,9;20231120;20331031;01;5000000.00 ;4999999.38 ;470096.00 ;250369.62 
080;000100;2024012;1000017348;00304409;70856788;Státní fond podpory investic;Ú;Rekonstrukce kulturního domu;CZK;0;20230404;20321120;03;14096488.00 ;14096488.00 ;569560.00 ;0.00 
080;000100;2024012;1000017349;00304042;45244782;Česká spořitelna, a.s.;Ú;dokončení reko penzionu, Místa setkávání,  II.etapa cyklostezky;CZK;2,14;20210419;20371201;01;30000000.00 ;29710784.65 ;2400000.00 ;1617476.54 
080;000100;2024012;1000017349;00304042;45244782;Česká spořitelna, a.s.;Ú;rekonstrukce budovy Motorestu Čertovy skály;CZK;2,08;20180221;20290831;01;15000000.00 ;15000000.00 ;8000000.00 ;1321592.90 
080;000100;2024012;1000017350;00303968;49241494;Podpůrný a garanční rolnický a lesnický fond, a.s.;Ú;traktor Zetor, traktor. nosič kontejnerů, lanový naviják;CZK;9,63;20230731;20250320;04;976400.00 ;976400.00 ;781120.00 ;39977.93 
080;000100;2024012;1000017351;00303747;45317054;Komerční banka, a.s.;Ú;Multifunkční budova Dolní Bečva 2.etapa;CZK;1MPribor +1,15;20110225;20251231;10;22830000.00 ;21649810.00 ;20087000.00 ;3742158.37 
080;000100;2024012;1000017351;00303747;45317054;Komerční banka, a.s.;Ú;Prodloužení splaškové kanalizace;CZK;1,85;20190827;20360615;01;30000000.00 ;30000000.00 ;4200000.00 ;2275640.00 
080;000100;2024012;1000017351;00303747;49241494;Podpůrný a garanční rolnický a lesnický fond, a.s.;Ú;Financování pořízení lesní techniky;CZK;Pribor 9,63;20231009;20240920;10;976500.00 ;976500.00 ;976500.00 ;50968.99 
080;000100;2024012;1000017381;00304051;45317054;Komerční banka, a.s.;Ú;Nákup nemovitosti  dle LV č. 1047- stavba č.p. 415 Liptál;CZK;0,50 p.a. - 1M pribor;20220726;20370630;10;21000000.00 ;21000000.00 ;2540000.00 ;3380881.40 
080;000100;2024012;1000017381;00304051;45317054;Komerční banka, a.s.;Ú;Rekonstrukce ZŠ - přestěhování MŠ;CZK;0,20 p.a. + 1M pribor;20160412;20320515;01;16836162.00 ;16836162.00 ;8512140.00 ;1670461.66 
080;000100;2024012;1000017381;00304051;45317054;Komerční banka, a.s.;Ú;Rekonstrukce muzea v Liptále;CZK;0,50%p.a. +1M pribor;20241126;20251231;01;2900000.00 ;2900000.00 ;0.00 ;12760.00 
080;000100;2024012;1000017381;00304051;15886492;UniCredit Leasing CZ, a.s.;Ú;Nákup automobilu Opel Combo;CZK;6,74%;20210505;20250504;01;266772.00 ;266772.00 ;237352.56 ;17719.68 
080;000100;2024012;1000017383;00303909;45244782;Česká spořitelna, a.s.;Ú;Rekonstrukce stávajícícch a vybudování nových kotelen v obci Karolinka včetně výměny rozvodů;CZK;0;20160630;20241220;01;20000000.00 ;20000000.00 ;20000000.00 ;0.00 
080;000100;2024012;1000017383;00303909;45244782;Česká spořitelna, a.s.;Ú;Výstavba plynovodních přípojek do byt.domů;CZK;0;20171206;20241220;01;6500000.00 ;6155589.93 ;6155589.93 ;0.00 
080;000100;2024012;1000017383;00303909;45244782;Česká spořitelna, a.s.;Ú;Úprava multif.hřiště ZŠ,Soc.bydlení,Sport.oddych.zóna,Revitalizace zeleně;CZK;0;20180404;20261220;01;20000000.00 ;20000000.00 ;16792000.00 ;0.00 
080;000100;2024012;1000017390;00304131;45244782;Česká spořitelna, a.s.;Ú;Výstavba tělocvičny ZŠ a rekonstrukce šaten;CZK;1,82;20191023;20301220;01;40000000.00 ;39174060.56 ;16032000.00 ;2152642.80 
080;000100;2024012;1000017391;00304352;45244782;Česká spořitelna, a.s.;Ú;Financování projektů.;CZK;1,36;20200831;20281220;01;18000000.00 ;17766044.02 ;2280000.00 ;715134.62 
080;000100;2024012;1000017391;00304352;45244782;Česká spořitelna, a.s.;Ú;Financování projektů.;CZK;1,79;20180611;20291220;01;40000000.00 ;18000000.00 ;9000000.00 ;1227587.00 
080;000100;2024012;1000017391;00304352;45244782;Česká spořitelna, a.s.;Ú;Kontokorent za účelem překlenutí časového nesouladu mezi tvorbou a potřebou fin. zdrojů;CZK;1M PRIBOR;20231218;20241231;01;2000000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000017393;00304271;45317054;Komerční banka, a.s.;Ú;Investiční;CZK;3,93;20220216;20441231;01;170000000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000017393;00304271;00001350;Československá obchodní banka, a. s.;Ú;Investiční;CZK;3,92;20191219;20371230;01;127000000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000017393;00304271;00001350;Československá obchodní banka, a. s.;Ú;Investiční;CZK;4,32;20111216;20261231;01;103000000.00 ;103000000.00 ;88285728.00 ;13310383.00 
080;000100;2024012;1000017394;00635804;45317054;Komerční banka, a.s.;Ú;"Stavební lokalita ""Výpusta"" - Police I. etapa - komunikace";CZK;1Mpribor+0,64% p.a.;20200812;20251231;01;4000000.00 ;4000000.00 ;3214400.00 ;469821.12 
